host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
1,1,1,Ballard,98117,House,Private room,3,1.5,1,3,119.00
0,1,1,Ballard,98117,House,Entire home/apt,2,1.0,0,1,80.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,4,1.0,1,4,105.00
0,1,1,Ballard,98117,House,Entire home/apt,6,1.0,2,3,98.00
0,1,1,Ballard,98115,Apartment,Entire home/apt,2,1.0,1,1,99.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,49.00
0,1,1,Ballard,98117,House,Entire home/apt,3,1.0,1,1,90.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,55.00
0,1,1,Ballard,98117,House,Private room,4,1.0,1,1,85.00
0,1,1,Ballard,98117,House,Private room,2,1.5,1,1,46.00
0,1,0,Ballard,98117,House,Private room,2,1.0,1,1,60.00
0,1,1,Ballard,98117,House,Private room,2,1.5,1,1,46.00
0,1,1,Ballard,98117,House,Private room,2,1.5,1,1,69.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,75.00
0,1,0,Ballard,98117,House,Entire home/apt,4,1.0,1,1,95.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,55.00
1,1,1,Ballard,98117,House,Private room,3,1.0,1,1,90.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,49.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,6,1.0,2,3,115.00
0,1,1,Ballard,98117,House,Private room,4,1.0,1,2,49.00
1,1,1,Ballard,98117,House,Entire home/apt,5,1.0,3,4,220.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,3,1.0,1,3,135.00
0,1,0,Ballard,98117,Apartment,Entire home/apt,2,1.0,1,1,79.00
0,1,0,Ballard,98117,House,Entire home/apt,2,1.0,1,2,99.00
0,1,1,Ballard,98117,House,Entire home/apt,12,3.0,5,6,435.00
0,1,1,Ballard,98117,House,Entire home/apt,4,1.0,2,2,110.00
0,1,1,Ballard,98117,House,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Ballard,98117,House,Entire home/apt,4,1.0,2,2,220.00
0,1,1,Ballard,98117,House,Entire home/apt,2,1.0,0,1,95.00
1,1,1,Ballard,98117,House,Entire home/apt,7,1.0,2,3,105.00
1,1,1,Ballard,98117,House,Private room,2,1.0,1,1,60.00
0,1,0,Ballard,98117,House,Entire home/apt,6,3.0,3,5,250.00
1,1,1,Ballard,98117,House,Entire home/apt,4,1.0,1,2,130.00
0,1,0,Ballard,98117,House,Private room,3,1.0,1,2,95.00
0,1,0,Ballard,98117,House,Entire home/apt,2,1.0,1,1,75.00
0,1,1,Ballard,98117,Camper/RV,Entire home/apt,2,1.0,1,1,75.00
1,1,1,Ballard,98107,House,Entire home/apt,8,1.0,4,4,265.00
1,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,0,1,105.00
0,1,1,Ballard,98117,House,Entire home/apt,4,1.5,2,3,100.00
0,1,1,Ballard,98117,House,Entire home/apt,5,1.0,3,3,175.00
0,1,1,Ballard,98117,Bungalow,Entire home/apt,2,1.0,0,1,65.00
1,1,0,Ballard,98117,House,Entire home/apt,2,1.0,1,1,99.00
0,1,1,Ballard,98117,House,Entire home/apt,6,1.0,2,3,150.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,4,1.0,1,2,299.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,45.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,47.00
0,1,1,Ballard,98117,Apartment,Private room,2,1.0,1,1,38.00
0,1,1,Ballard,98117,Townhouse,Entire home/apt,4,1.5,1,1,150.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,80.00
0,1,1,Ballard,98117,Townhouse,Private room,2,1.0,1,1,69.00
0,1,1,Ballard,98117,House,Entire home/apt,3,1.0,2,1,89.00
0,1,1,Ballard,98117,Condominium,Private room,2,1.0,1,1,70.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,40.00
1,1,1,Lake City,98125,House,Entire home/apt,3,1.0,0,1,106.00
0,1,1,Lake City,98125,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Lake City,98115,House,Private room,2,1.0,1,1,60.00
0,1,1,Lake City,98125,House,Entire home/apt,3,1.0,1,1,70.00
0,1,1,Lake City,98115,House,Private room,1,1.0,1,1,50.00
0,1,0,Lake City,98125,Apartment,Private room,2,1.0,1,1,45.00
1,1,1,Lake City,98125,Apartment,Entire home/apt,3,1.0,1,3,119.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,200.00
0,1,1,Lake City,98125,House,Entire home/apt,3,1.0,0,1,65.00
0,1,1,Lake City,98125,House,Private room,2,1.0,1,1,50.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,60.00
0,1,1,Lake City,98125,Apartment,Private room,1,1.0,1,1,60.00
0,1,1,Lake City,98125,House,Entire home/apt,4,1.0,2,2,129.00
1,1,1,Lake City,98125,House,Entire home/apt,2,1.0,1,1,68.00
0,1,1,Lake City,98115,House,Private room,2,1.0,1,1,60.00
1,1,1,Lake City,98125,House,Private room,2,1.0,1,1,51.00
0,1,1,Lake City,98125,House,Private room,2,2.0,1,1,50.00
0,1,1,Lake City,98115,House,Entire home/apt,4,1.0,2,2,150.00
0,1,0,Lake City,98115,House,Entire home/apt,4,1.0,2,2,125.00
0,1,1,Lake City,98115,House,Entire home/apt,4,1.0,1,2,119.00
0,1,1,Lake City,98115,House,Entire home/apt,2,1.0,1,1,87.00
0,1,1,Lake City,98115,House,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Lake City,98115,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,1,Lake City,98115,Apartment,Private room,2,1.0,1,1,65.00
0,1,1,Lake City,98115,House,Entire home/apt,8,2.5,4,4,250.00
0,1,1,Lake City,98125,House,Entire home/apt,8,1.5,3,3,159.00
0,1,1,Lake City,98115,House,Private room,2,1.0,1,1,60.00
0,1,1,Lake City,98125,Apartment,Entire home/apt,4,1.0,1,2,91.00
0,1,0,Lake City,98125,House,Private room,1,1.0,1,1,125.00
0,1,0,Lake City,98115,House,Private room,2,1.0,1,1,43.00
0,1,1,Lake City,98115,Apartment,Entire home/apt,2,1.0,1,1,68.00
0,1,1,Lake City,98125,House,Private room,3,1.0,1,1,70.00
1,1,1,Lake City,98115,House,Entire home/apt,10,2.5,3,4,252.00
1,1,1,Ballard,98117,House,Private room,2,1.0,1,1,71.00
0,1,0,Ballard,98117,Apartment,Entire home/apt,2,1.0,1,1,99.00
1,1,1,Ballard,98117,House,Entire home/apt,2,1.0,1,1,140.00
1,1,1,Ballard,98117,House,Entire home/apt,3,1.0,2,2,105.00
0,1,1,Ballard,98117,Loft,Entire home/apt,4,1.0,2,2,115.00
0,1,1,Ballard,98117,Townhouse,Private room,2,1.0,1,1,60.00
0,1,1,Ballard,98117,House,Entire home/apt,6,1.0,2,4,125.00
1,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Ballard,98117,House,Entire home/apt,6,1.0,2,4,150.00
0,1,0,Ballard,98117,House,Entire home/apt,4,2.0,2,2,200.00
1,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,1,1,135.00
0,1,1,Ballard,98117,House,Private room,1,1.0,1,1,35.00
0,1,1,Ballard,98117,House,Entire home/apt,4,3.5,4,4,400.00
1,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,1,1,115.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,86.00
0,1,1,Ballard,98117,House,Entire home/apt,3,2.0,2,2,150.00
0,1,1,Ballard,98117,House,Entire home/apt,8,2.5,3,3,225.00
1,1,1,Ballard,98117,House,Private room,2,1.0,1,1,118.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,58.00
0,1,1,Ballard,98117,House,Entire home/apt,7,2.5,3,5,375.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,3,1.0,2,1,89.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,0,1,80.00
1,1,1,Ballard,98107,Apartment,Private room,2,1.0,1,1,65.00
1,1,1,Ballard,98117,House,Entire home/apt,4,1.0,1,2,115.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,69.00
1,1,0,Ballard,98117,House,Entire home/apt,4,1.0,1,2,75.00
1,1,1,Lake City,98125,House,Private room,2,1.0,1,1,47.00
0,1,1,Lake City,98115,House,Private room,2,1.0,1,1,50.00
1,1,0,Lake City,98115,House,Entire home/apt,2,1.0,1,1,80.00
1,1,1,Lake City,98125,House,Private room,1,1.0,1,1,60.00
1,1,1,Lake City,98125,House,Private room,2,1.0,1,1,55.00
1,1,1,Lake City,98125,House,Entire home/apt,8,2.0,4,4,250.00
0,1,1,Lake City,98125,House,Entire home/apt,2,1.0,0,1,89.00
0,1,1,Lake City,98115,Cabin,Entire home/apt,2,1.0,0,1,68.00
0,1,0,Lake City,98125,House,Entire home/apt,4,1.0,2,4,189.00
0,1,1,Other neighborhoods,98126,Apartment,Private room,2,1.0,1,1,130.00
0,1,0,Lake City,98125,House,Private room,1,1.0,1,1,35.00
0,1,1,Lake City,98125,House,Private room,2,1.0,1,1,55.00
0,1,1,Lake City,98125,House,Private room,1,1.0,1,1,65.00
0,1,1,Lake City,98125,House,Private room,1,1.0,1,1,42.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,55.00
0,1,1,Lake City,98125,House,Private room,2,1.0,1,1,80.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,56.00
0,1,1,Lake City,98125,House,Private room,1,1.0,1,1,50.00
0,1,1,Lake City,98125,House,Entire home/apt,2,1.0,1,2,93.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,54.00
1,1,1,Lake City,98125,House,Entire home/apt,6,2.0,3,3,240.00
0,1,1,Lake City,98125,House,Private room,3,1.5,1,3,62.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,1,40.00
0,1,1,Lake City,98125,House,Private room,1,1.0,1,1,72.00
0,1,0,Lake City,98125,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,0,Lake City,98125,House,Private room,2,1.0,1,2,53.00
0,1,0,Other neighborhoods,98115,Townhouse,Private room,2,2.0,1,1,65.00
1,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,1,80.00
1,1,1,Other neighborhoods,98115,House,Entire home/apt,2,1.0,0,1,105.00
1,1,1,Other neighborhoods,98115,Townhouse,Private room,1,1.5,1,1,40.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,2,2,93.00
0,1,1,Other neighborhoods,98115,Apartment,Shared room,1,1.0,1,1,76.00
0,1,0,Other neighborhoods,98115,House,Private room,2,1.0,1,1,100.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,105.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,82.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.0,3,4,209.00
1,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,1,2,109.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,1,2,110.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,2,2,"1,000.00"
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,1,60.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,0,2,80.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,0,1,90.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,3,1.5,2,3,125.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,1,1,110.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,6,1.0,1,1,86.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,165.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.5,3,4,149.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,1,84.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,3,1.0,2,2,139.00
1,1,1,Other neighborhoods,98115,Townhouse,Shared room,1,1.5,1,1,33.00
1,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,1,1,129.00
0,1,0,Other neighborhoods,98115,House,Shared room,2,1.0,1,2,59.00
0,1,1,Other neighborhoods,98115,Bed & Breakfast,Private room,4,1.0,1,2,90.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.5,3,4,94.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,39.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,1,125.00
0,1,1,Queen Anne,98119,Apartment,Private room,4,1.0,1,1,65.00
0,1,1,Queen Anne,98109,Townhouse,Private room,2,1.0,1,1,110.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Queen Anne,98109,Condominium,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Queen Anne,98109,Condominium,Entire home/apt,4,1.0,1,2,99.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,103.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,1,105.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,110.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,4,2.0,2,2,175.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,1,120.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,4,2.0,2,2,275.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,1,1.0,1,1,65.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,0,1,100.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,0,1,100.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,135.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,5,2.0,2,2,200.00
1,1,1,Queen Anne,98119,Camper/RV,Entire home/apt,2,1.0,1,2,145.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,2,145.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,96.00
1,1,1,Queen Anne,98119,Townhouse,Entire home/apt,5,2.5,2,2,498.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,1,110.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,119.00
0,1,1,Queen Anne,98109,House,Entire home/apt,4,1.0,1,2,119.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,2,2,217.00
0,1,1,Queen Anne,98109,Condominium,Entire home/apt,4,1.0,0,2,99.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,4,1.0,1,2,95.00
1,1,1,Queen Anne,98109,House,Entire home/apt,5,1.0,2,2,165.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,200.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,120.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,240.00
0,1,1,Queen Anne,98109,House,Entire home/apt,5,2.0,3,3,275.00
0,1,1,Queen Anne,98121,Apartment,Entire home/apt,2,1.0,0,1,103.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,4,2.0,2,2,165.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,200.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,2,200.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,4,1.0,1,1,115.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,3,1.5,1,1,125.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,75.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,0,1,115.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,4,1.0,1,2,95.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,6,1.0,2,5,259.00
0,1,0,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,80.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,130.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,130.00
0,1,0,Queen Anne,98119,Townhouse,Entire home/apt,4,1.5,2,2,150.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,72.00
0,1,0,Queen Anne,98109,House,Entire home/apt,6,3.0,3,3,275.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,5,2.0,1,2,175.00
0,1,1,Queen Anne,98119,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,95.00
0,1,1,Queen Anne,98109,Townhouse,Entire home/apt,6,3.5,3,5,310.00
1,1,1,Queen Anne,98109,Apartment,Shared room,1,1.0,1,1,38.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,2,2,189.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,205.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,199.00
0,1,1,Queen Anne,98109,Condominium,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Queen Anne,98109,Condominium,Entire home/apt,2,1.0,1,1,67.00
1,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,72.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,0,1,175.00
0,1,1,Queen Anne,98109,Townhouse,Private room,2,1.0,1,1,119.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,1,97.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,2,2,200.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,2.0,2,2,190.00
0,1,1,Queen Anne,98119,House,Private room,1,1.0,1,1,100.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,99.00
0,1,1,Queen Anne,98109,House,Private room,2,1.0,1,1,99.00
0,1,1,Queen Anne,98109,Townhouse,Private room,2,1.0,1,1,119.00
1,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,225.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,100.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,3,195.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,0,Queen Anne,98109,Condominium,Entire home/apt,2,1.0,1,1,105.00
0,1,1,Queen Anne,98109,Loft,Entire home/apt,2,1.5,1,1,190.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,3,149.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,119.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,145.00
1,1,1,Queen Anne,98109,House,Entire home/apt,2,1.0,1,1,220.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,3,1.0,1,1,99.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,1,2,125.00
0,1,1,Queen Anne,98119,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,145.00
1,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,0,2,90.00
1,1,0,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,76.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,93.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,0,1,89.00
0,1,0,Queen Anne,98109,Apartment,Entire home/apt,2,1.0,1,1,160.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,65.00
0,1,0,Other neighborhoods,98115,Apartment,Private room,1,1.0,1,1,65.00
0,1,0,Other neighborhoods,98115,House,Private room,1,1.0,1,1,75.00
0,1,1,Other neighborhoods,98115,House,Private room,4,1.0,1,2,80.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,100.00
0,1,1,Other neighborhoods,98115,Townhouse,Entire home/apt,5,1.5,2,3,98.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,8,3.0,4,5,299.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.0,3,4,250.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,175.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,65.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,75.00
0,1,1,Other neighborhoods,98115,Loft,Entire home/apt,2,1.0,0,1,100.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,60.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,48.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,48.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,60.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,5,2.0,2,2,125.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,6,1.0,3,3,200.00
0,1,0,Other neighborhoods,98117,House,Entire home/apt,6,2.0,3,3,210.00
0,1,0,Other neighborhoods,98117,House,Private room,2,1.0,1,1,85.00
0,1,0,Other neighborhoods,98117,House,Private room,2,1.5,1,1,75.00
0,1,1,Other neighborhoods,98117,House,Entire home/apt,2,1.0,0,1,75.00
0,1,1,Other neighborhoods,98117,Other,Entire home/apt,2,1.0,0,1,80.00
0,1,0,Other neighborhoods,98117,House,Entire home/apt,5,1.0,2,2,180.00
1,1,0,Other neighborhoods,98177,House,Entire home/apt,6,1.5,3,3,240.00
0,1,1,Other neighborhoods,98177,House,Entire home/apt,2,1.0,1,1,49.00
0,1,1,Other neighborhoods,98117,House,Entire home/apt,4,1.0,2,2,275.00
0,1,0,Other neighborhoods,98117,Bungalow,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Other neighborhoods,98177,House,Entire home/apt,4,1.0,2,3,108.00
0,1,1,Other neighborhoods,98117,Boat,Private room,2,0.5,1,1,150.00
0,1,1,Other neighborhoods,98117,Apartment,Entire home/apt,3,1.0,1,2,75.00
0,1,1,Other neighborhoods,98177,House,Entire home/apt,8,1.0,3,3,99.00
0,1,1,Lake City,98125,House,Entire home/apt,5,1.0,3,3,110.00
0,1,0,Lake City,98125,Bed & Breakfast,Private room,2,1.0,1,1,92.00
0,1,1,Lake City,98125,Apartment,Entire home/apt,4,1.0,2,2,171.00
0,1,1,Lake City,98125,House,Private room,2,1.0,1,1,55.00
0,1,1,Lake City,98125,Apartment,Entire home/apt,2,1.0,1,2,70.00
0,1,0,Lake City,98125,House,Private room,1,1.0,1,1,80.00
0,1,1,Lake City,98125,House,Entire home/apt,6,2.5,3,3,250.00
1,1,0,Lake City,98125,House,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Other neighborhoods,98133,House,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Other neighborhoods,98133,House,Private room,2,1.0,1,1,50.00
0,1,1,Other neighborhoods,98133,House,Private room,4,1.5,1,2,170.00
0,1,1,Other neighborhoods,98133,House,Private room,1,1.0,1,1,45.00
0,1,0,Other neighborhoods,98133,House,Private room,2,1.0,1,1,39.00
0,1,1,Other neighborhoods,98133,Apartment,Entire home/apt,4,1.0,1,1,78.00
0,1,0,Other neighborhoods,98133,House,Private room,1,0.5,1,1,99.00
1,1,1,Other neighborhoods,98133,Apartment,Entire home/apt,5,1.0,1,1,60.00
0,1,1,Other neighborhoods,98133,House,Private room,2,1.0,1,1,65.00
0,1,1,Other neighborhoods,98133,House,Entire home/apt,4,1.5,2,2,90.00
0,1,1,Other neighborhoods,98133,Apartment,Private room,4,1.5,1,1,64.00
0,1,1,Other neighborhoods,98133,House,Entire home/apt,8,3.0,3,4,190.00
0,1,1,Other neighborhoods,98133,House,Private room,2,1.0,1,1,39.00
1,1,0,Ballard,98117,Bed & Breakfast,Private room,2,1.0,1,1,77.00
0,1,0,Ballard,98117,House,Private room,2,1.0,1,1,80.00
0,1,1,Ballard,98107,House,Private room,2,1.0,1,2,75.00
0,1,1,Ballard,98107,House,Private room,2,1.0,1,1,75.00
1,1,1,Ballard,98107,House,Private room,2,1.5,1,1,55.00
0,1,0,Ballard,98107,House,Private room,2,1.0,1,1,70.00
0,1,1,Ballard,98107,House,Private room,2,1.0,1,1,85.00
0,1,1,Ballard,98117,Apartment,Entire home/apt,2,1.0,0,2,85.00
0,1,1,Ballard,98117,House,Entire home/apt,6,2.5,3,3,350.00
1,1,0,Ballard,98117,Bed & Breakfast,Private room,3,1.0,1,2,92.00
0,1,1,Ballard,98107,House,Entire home/apt,5,2.5,2,2,200.00
0,1,1,Ballard,98117,House,Private room,2,1.0,1,1,50.00
0,1,1,Ballard,98117,House,Entire home/apt,5,2.0,3,3,150.00
0,1,1,Ballard,98117,House,Entire home/apt,6,2.0,3,4,475.00
0,1,1,Ballard,98107,House,Entire home/apt,5,3.0,3,3,375.00
0,1,1,Ballard,98107,House,Entire home/apt,6,2.5,2,2,450.00
0,1,1,Ballard,98117,Boat,Private room,1,0.5,1,1,75.00
0,1,1,Ballard,98107,House,Entire home/apt,4,2.5,3,2,350.00
0,1,1,Northgate,98133,House,Private room,2,1.0,1,1,75.00
1,1,1,Northgate,98133,House,Entire home/apt,4,1.0,2,2,119.00
0,1,1,Northgate,98133,Townhouse,Entire home/apt,6,1.5,2,2,97.00
1,1,1,Northgate,98133,House,Entire home/apt,4,1.5,2,2,125.00
0,1,0,Northgate,98133,House,Entire home/apt,8,2.0,3,5,200.00
0,1,1,Northgate,98125,House,Entire home/apt,6,1.0,2,3,108.00
0,1,1,Northgate,98133,House,Private room,1,1.0,1,1,49.00
1,1,1,Northgate,98125,Apartment,Entire home/apt,4,1.0,1,1,125.00
0,1,0,Northgate,98133,House,Private room,2,1.0,1,1,70.00
0,1,1,Northgate,98125,Bed & Breakfast,Private room,4,1.0,1,1,70.00
0,1,0,Northgate,98133,House,Entire home/apt,6,1.0,2,4,98.00
1,1,0,Northgate,98133,Cabin,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Northgate,98133,Townhouse,Private room,2,1.5,1,1,36.00
0,1,0,Northgate,98133,House,Private room,4,1.0,1,2,80.00
0,1,0,Northgate,98125,House,Entire home/apt,8,2.0,4,4,199.00
0,1,1,Northgate,98125,Apartment,Entire home/apt,6,1.0,2,2,139.00
0,1,1,Northgate,98125,Apartment,Entire home/apt,8,1.0,2,1,150.00
0,1,1,Northgate,98125,Apartment,Private room,2,2.0,1,2,55.00
0,1,1,Northgate,98125,House,Entire home/apt,6,1.5,2,2,125.00
0,1,1,Northgate,98103,House,Private room,2,1.0,1,1,150.00
